class,REAL,RELOP,reloc,words,G,extra_flags,shim,unit,tu,fn,oracle_dir,symsrc,tail_pad,note
REAL0_RELOC_ONLY,0,0,11,63,4,,,frontend/psx/memcard,recon/frontend/psx/memcard.c,iMCRD_LoadCard,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,12,4,,,frontend/psx/memcard,recon/frontend/psx/memcard.c,iMCRD_timersub,front,xdef,0,
REAL0_RELOC_ONLY,0,0,6,44,4,,,frontend/psx/memcard,recon/frontend/psx/memcard.c,sjis2ascii,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,39,4,,,frontend/psx/mmeffect,recon/frontend/psx/mmeffect.cpp,FeDraw_SetABRMode__Fi,front,xdef,1,
REAL0_RELOC_ONLY,0,0,24,54,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,Movie_DeInit__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,4,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,Movie_DownloadFrame__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,10,24,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,Movie_Finished__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,62,116,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,Movie_Init__Fc,front,xdef,0,
REAL0_RELOC_ONLY,0,0,60,107,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,Movie_Load__Fc,front,xdef,0,
REAL0_RELOC_ONLY,0,0,15,77,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,Movie_NextFrame__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,39,132,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,Movie_Play__Fc,front,xdef,0,
REAL0_RELOC_ONLY,0,0,14,53,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,Movie_SetDecodeOffset__Fssss,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,4,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,Movie_Stop__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,play_movie__Fc,front,xdef,0,
REAL0_RELOC_ONLY,0,0,40,191,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,strCallback__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,12,38,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,strInit__FP6CdlLOCiPFe_vT2,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,18,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,strKickCD__FP6CdlLOC,front,xdef,1,
REAL0_RELOC_ONLY,0,0,5,40,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,strNextVlc__FP6DECENV,front,xdef,0,
REAL0_RELOC_ONLY,0,0,33,130,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,strNext__FP6DECENV,front,xdef,0,
REAL0_RELOC_ONLY,0,0,12,35,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,strSetDefDecEnv__FP6DECENV,front,xdef,0,
REAL0_RELOC_ONLY,0,0,2,44,4,,,frontend/psx/movie,recon/frontend/psx/movie.cpp,strSync__FP6DECENVi,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,203,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,AdjustShapeDrawing__FP18tTexture_ShapeInfoRiN21iPiP18tDrawShapeExtended,front,xdef,0,
REAL0_RELOC_ONLY,0,0,8,28,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,CleanupSpinningCarsMenu__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,32,62,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,CleanupSpinningCars__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,15,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,DoLanguageScreen__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,29,64,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,DoTitleScreen__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,16,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,DrawFlatShape__FP18tTexture_ShapeInfoiiiPii,front,xdef,0,
REAL0_RELOC_ONLY,0,0,9,65,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,DrawShapeExtended__FiiiiiiP18tDrawShapeExtended,front,xdef,0,
REAL0_RELOC_ONLY,0,0,38,80,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,Init_PSX_FrontEnd__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,21,59,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,Init_RenderingEnvironment__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,42,95,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,InitializeSpinningCars__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,10,36,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,LoadAllHelpShapes__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,60,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,PSXDrawGouraudSquare__Fiiiiiiii,front,xdef,0,
REAL0_CLEAN,0,0,0,38,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,PSXDrawSquare__Fiiiii,front,xdef,0,
REAL0_CLEAN,0,0,0,65,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,PSXDrawTransGouraudSquare__Fiiiiiiiii,front,xdef,0,
REAL0_CLEAN,0,0,0,57,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,PSXDrawTransSquare__Fiiiiis,front,xdef,0,
REAL0_RELOC_ONLY,0,0,11,22,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,PSXExitFrontend__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,12,29,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,PSXFront_AllocateDrawMemory__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,PSXFront_FreeDrawMemory__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,6,17,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,PSX_AllocShapes__Fv,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,17,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,Quick_DD__Fiii,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,20,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,ScaleFlatShape__FP18tTexture_ShapeInfoiiiiiPii,front,xdef,0,
REAL0_RELOC_ONLY,0,0,9,175,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,ScaleGouraudShape__FP18tTexture_ShapeInfoiiiiiPii,front,xdef,0,
REAL0_RELOC_ONLY,0,0,9,75,4,,,frontend/psx/psxfront,recon/frontend/psx/psxfront.cpp,ScaleShapeExtended__FiiiiiiP18tDrawShapeExtended,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,17,4,,,frontend/psx/video,recon/frontend/psx/video.cpp,VIDEO_abortplayback__Fi,front,xdef,0,
REAL0_RELOC_ONLY,0,0,28,94,4,,,frontend/psx/video,recon/frontend/psx/video.cpp,VIDEO_create__Fiiiii,front,xdef,0,
REAL0_RELOC_ONLY,0,0,3,22,4,,,frontend/psx/video,recon/frontend/psx/video.cpp,VIDEO_destroy__Fi,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,23,4,,,frontend/psx/video,recon/frontend/psx/video.cpp,VIDEO_spoolfile__FiPc,front,xdef,0,
REAL0_RELOC_ONLY,0,0,1,24,4,,,frontend/psx/video,recon/frontend/psx/video.cpp,VIDEO_startplayback__Fi,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,42,4,,,frontend/psx/video,recon/frontend/psx/video.cpp,VIDEO_state__Fi,front,xdef,0,
REAL0_RELOC_ONLY,0,0,9,80,4,,,frontend/psx/video,recon/frontend/psx/video.cpp,VIDEO_updateframexy__Fiii,front,xdef,0,
REAL0_RELOC_ONLY,0,0,10,43,4,,,frontend/psx/video,recon/frontend/psx/video.cpp,videodecode__FP11VIDEOSTRUCTP14STREAMCHUNKHDRii,front,xdef,1,
REAL0_CLEAN,0,0,0,12,4,,,frontend/psx/video,recon/frontend/psx/video.cpp,videoupdatetime__FP11VIDEOSTRUCT,front,xdef,0,
REAL0_RELOC_ONLY,0,0,5,28,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_ApxSplineDistance__FP8Car_tObjT0,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,27,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_ApxSplineDistance__FP8Car_tObji,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,10,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_ApxSplineDistance__FiP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,26,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_ApxSplineDistance__Fii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,70,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_CalcFutureLateralVel__FP8Car_tObji,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,23,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_CalcLateralVelocity__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,55,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_CalcRoadBend__FP8Car_tObji,main,xdef,0,
REAL0_CLEAN,0,0,0,18,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_CalcSpeed__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,34,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_CalculateDeltaRoadYaw__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,49,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_CalculateLaneInfo__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,29,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_CheckForBarrierBetweenLanes__Fiii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,71,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_FindBarrierLessLaneAndPosition__FP8Car_tObjPiT1,main,xdef,0,
REAL0_CLEAN,0,0,0,6,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_GameOdometer__FP8Car_tObj,main,xdef,0,
REAL0_CLEAN,0,0,0,16,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_GetProfileMask__Fi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,46,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_IsDriveableLaneInSliceRange__Fiiii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,7,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_IsDriveableLane_UsingMask__Fii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,21,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_IsDriveableLane__Fii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,50,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_LaneIndex__Fii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,22,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_SplineDistance__FP8Car_tObjT0,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,23,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_SplineDistance__FP8Car_tObjiP8coorddef,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,37,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_ZSplineDistance__FP8Car_tObjT0,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,37,4,,,game/common/AIWORLD,recon/game/common/AIWORLD.cpp,AIWorld_ZSplineDistance__FP8coorddefT0P10matrixtdef,main,xdef,0,
REAL0_RELOC_ONLY,0,0,13,127,4,,,game/common/ai,recon/game/common/ai.cpp,AI_AddCollidableObjects__FP8Car_tObjP5Group,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,13,4,,,game/common/ai,recon/game/common/ai.cpp,AI_AvoidObjects__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,34,4,,,game/common/ai,recon/game/common/ai.cpp,AI_AvoidSpikeBelt__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,34,4,,,game/common/ai,recon/game/common/ai.cpp,AI_CalcBestLineMerits__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,33,224,4,,,game/common/ai,recon/game/common/ai.cpp,AI_CalcMeritsBasedOnSpeed__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,27,166,4,,,game/common/ai,recon/game/common/ai.cpp,AI_CalculateAdjustedDesiredSpeed__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,20,141,4,,,game/common/ai,recon/game/common/ai.cpp,AI_CalculateDesiredLatPosition__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,12,229,4,,,game/common/ai,recon/game/common/ai.cpp,AI_CalculateLaneSpeeds__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,17,4,,,game/common/ai,recon/game/common/ai.cpp,AI_CarAvoidance__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,43,240,4,,,game/common/ai,recon/game/common/ai.cpp,AI_CheckForBarriers__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,12,84,4,,,game/common/ai,recon/game/common/ai.cpp,AI_CheckForCarsOnSide__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,156,4,,,game/common/ai,recon/game/common/ai.cpp,AI_CheckForClearLanes__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,27,144,4,,,game/common/ai,recon/game/common/ai.cpp,AI_CheckForPlayerActions__FP8Car_tObjT0,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,109,4,,,game/common/ai,recon/game/common/ai.cpp,AI_CheckPreferredLateralPosition__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,35,4,,,game/common/ai,recon/game/common/ai.cpp,AI_ChooseBestLane__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,19,4,,,game/common/ai,recon/game/common/ai.cpp,AI_ChooseNewLaneSlack__FP8Car_tObj,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/ai,recon/game/common/ai.cpp,AI_CleanUp__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,4,,,game/common/ai,recon/game/common/ai.cpp,AI_ClearLaneMerits__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,49,4,,,game/common/ai,recon/game/common/ai.cpp,AI_DoReactionsAndBehavior__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,31,144,4,,,game/common/ai,recon/game/common/ai.cpp,AI_DoReactions__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,10,4,,,game/common/ai,recon/game/common/ai.cpp,AI_GenericBeginCycle__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,21,4,,,game/common/ai,recon/game/common/ai.cpp,AI_GenericCycle__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,13,4,,,game/common/ai,recon/game/common/ai.cpp,AI_GenericEndCycle__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,13,92,4,,,game/common/ai,recon/game/common/ai.cpp,AI_HandleChangeInNumLanes__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,35,241,4,,,game/common/ai,recon/game/common/ai.cpp,AI_HandleShouldersAndOffRoad__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,16,65,4,,,game/common/ai,recon/game/common/ai.cpp,AI_HandleTrafficHonking__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,18,4,,,game/common/ai,recon/game/common/ai.cpp,AI_InitAIInfo__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,59,4,,,game/common/ai,recon/game/common/ai.cpp,AI_IsMellowZone__FP8Car_tObji,main,xdef,0,
REAL0_CLEAN,0,0,0,4,4,,,game/common/ai,recon/game/common/ai.cpp,AI_KeepCarsInLane__FP8Car_tObj,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/ai,recon/game/common/ai.cpp,AI_Main_OverallSetup__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,14,71,4,,,game/common/ai,recon/game/common/ai.cpp,AI_MaybeChangeLaneSlack__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,25,127,4,,,game/common/ai,recon/game/common/ai.cpp,AI_OpponentBlockPlayer__FP8Car_tObjT0,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,17,4,,,game/common/ai,recon/game/common/ai.cpp,AI_ProcessObservationsAndChooseLane__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,22,103,4,,,game/common/ai,recon/game/common/ai.cpp,AI_PushFinishedCarsToSide__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,19,86,4,,,game/common/ai,recon/game/common/ai.cpp,AI_SetupOncomingLaneDemerits__FP8Car_tObj,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/ai,recon/game/common/ai.cpp,AI_StartUp__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,9,105,4,,,game/common/ai,recon/game/common/ai.cpp,AI_SubmitObstacle__FP8Car_tObjiiii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,20,4,,,game/common/ai,recon/game/common/ai.cpp,AI_TargetLane__FP8Car_tObji,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,63,4,,,game/common/ai,recon/game/common/ai.cpp,AI_TryToShareLanes__FP8Car_tObjT0,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,19,4,,,game/common/ai,recon/game/common/ai.cpp,AI_WorldAvoidance__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,24,4,,,game/common/aicop,recon/game/common/aicop.cpp,AICop_CleanUp__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,42,4,,,game/common/aicop,recon/game/common/aicop.cpp,AICop_NoCopsInArea__Fii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,20,4,,,game/common/aicop,recon/game/common/aicop.cpp,AICop_Restart__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,22,43,4,,,game/common/aicop,recon/game/common/aicop.cpp,AICop_StartUp__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,15,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,AddRecordToCollection__14AIDataRecord_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,28,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,CleanUp1__14AIDataRecord_t,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,CleanUp2__14AIDataRecord_t,main,xdef,0,
REAL0_CLEAN,0,0,0,6,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,Get__23AIDataRecord_AccTable_ti,main,xdef,0,
REAL0_CLEAN,0,0,0,6,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,Get__25AIDataRecord_TrackCurve_ti,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,Get__26AIDataRecord_CarTracking_ti,main,xdef,0,
REAL0_CLEAN,0,0,0,13,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,Get__30AIDataRecord_CurveSpeedTable_ti,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,17,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,Load__14AIDataRecord_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,15,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,RemoveRecordFromCollection__14AIDataRecord_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,20,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,SaveAndPurge__14AIDataRecord_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,20,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,Setup__14AIDataRecord_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,27,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,Setup__23AIDataRecord_AccTable_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,27,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,StartUp1__14AIDataRecord_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,27,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,StartUp2__14AIDataRecord_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,35,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,Upgrade__30AIDataRecord_CurveSpeedTable_ti,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,18,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,__14AIDataRecord_t26AIDataRecord_WhichRecord_tPc,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,33,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,__23AIDataRecord_AccTable_tPci26AIDataRecord_WhichRecord_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,19,37,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,__23AIDataRecord_BestLine_t26AIDataRecord_WhichRecord_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,19,38,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,__25AIDataRecord_TrackCurve_t26AIDataRecord_WhichRecord_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,13,36,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,__30AIDataRecord_CurveSpeedTable_tPc26AIDataRecord_WhichRecord_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,22,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,___14AIDataRecord_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,___23AIDataRecord_AccTable_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,___23AIDataRecord_BestLine_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,___25AIDataRecord_TrackCurve_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,___26AIDataRecord_CarTracking_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/aidatarecord,recon/game/common/aidatarecord.cpp,___30AIDataRecord_CurveSpeedTable_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,58,4,,,game/common/aidelaycar,recon/game/common/aidelaycar.cpp,SetNewTargetCar__10AIDelayCarP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,13,148,4,,,game/common/aidelaycar,recon/game/common/aidelaycar.cpp,Update__10AIDelayCar,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,13,4,,,game/common/aidelaycar,recon/game/common/aidelaycar.cpp,__10AIDelayCarP8Car_tObjT1i,main,xdef,0,
REAL0_RELOC_ONLY,0,0,13,95,4,,,game/common/aih_basiccop,recon/game/common/aih_basiccop.cpp,Blockade_AddObject__FiP8coorddefi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,21,4,,,game/common/aih_basiccop,recon/game/common/aih_basiccop.cpp,Blockade_AddRoadFlare__FP8coorddef,main,xdef,0,
REAL0_RELOC_ONLY,0,0,19,50,4,,,game/common/aih_basiccop,recon/game/common/aih_basiccop.cpp,CheckSpikeBelt__15AIHigh_BasicCop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,73,4,,,game/common/aih_basiccop,recon/game/common/aih_basiccop.cpp,HandleBlockadeSpeech__15AIHigh_BasicCop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,16,107,4,,,game/common/aih_basiccop,recon/game/common/aih_basiccop.cpp,PlacePointOnRoad__FiP8coorddef,main,xdef,0,
REAL0_RELOC_ONLY,0,0,17,166,4,,,game/common/aih_basiccop,recon/game/common/aih_basiccop.cpp,SetupBlockadeElements__15AIHigh_BasicCopP10blockade_t,main,xdef,0,
REAL0_RELOC_ONLY,0,0,11,88,4,,,game/common/aih_basiccop,recon/game/common/aih_basiccop.cpp,ShouldIPerformCutOffBlock__15AIHigh_BasicCopiP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,34,4,,,game/common/aih_basiccop,recon/game/common/aih_basiccop.cpp,__15AIHigh_BasicCopP8Car_tObji,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/aih_basiccop,recon/game/common/aih_basiccop.cpp,___15AIHigh_BasicCop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,21,4,,,game/common/aih_basicperp,recon/game/common/aih_basicperp.cpp,AddChaser__16AIHigh_BasicPerpii7copType,main,xdef,0,
REAL0_RELOC_ONLY,0,0,24,163,4,,,game/common/aih_basicperp,recon/game/common/aih_basicperp.cpp,CheckForCrimes__16AIHigh_BasicPerp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,56,380,4,,,game/common/aih_basicperp,recon/game/common/aih_basicperp.cpp,CheckIfCaught__16AIHigh_BasicPerp,main,xdef,0,
REAL0_CLEAN,0,0,0,15,4,,,game/common/aih_basicperp,recon/game/common/aih_basicperp.cpp,Clear__16AIHigh_BasicPerp,main,xdef,0,
REAL0_CLEAN,0,0,0,15,4,,,game/common/aih_basicperp,recon/game/common/aih_basicperp.cpp,RemoveChaser__16AIHigh_BasicPerpii7copType,main,xdef,0,
REAL0_RELOC_ONLY,0,0,12,84,4,,,game/common/aih_basicperp,recon/game/common/aih_basicperp.cpp,RemoveCloseCops__16AIHigh_BasicPerp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,18,4,,,game/common/aih_basicperp,recon/game/common/aih_basicperp.cpp,__16AIHigh_BasicPerpP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,4,,,game/common/aih_basicperp,recon/game/common/aih_basicperp.cpp,___16AIHigh_BasicPerp,main,xdef,0,
