record_offset	va	opcode	sld_file	sld_line	function	function_va	match_status	disposition	decoded_body
0x02f8c8	0x80057b6c	0x82	C:\nfs4\GAME\COMMON\AI.CPP	347	AI_ClearLaneMerits__Fv	0x80057b6c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 347)
0x02f8ce	0x80057b78	0x80	C:\nfs4\GAME\COMMON\AI.CPP	348	AI_ClearLaneMerits__Fv	0x80057b6c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 348)
0x02f8d3	0x80057b78	0x82	C:\nfs4\GAME\COMMON\AI.CPP	348	AI_ClearLaneMerits__Fv	0x80057b6c	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 348)
0x02f8d9	0x80057b94	0x82	C:\nfs4\GAME\COMMON\AI.CPP	348	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 348)
0x02f8df	0x80057b94	0x82	C:\nfs4\GAME\COMMON\AI.CPP	357	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 9 (to 357)
0x02f8e5	0x80057b94	0x82	C:\nfs4\GAME\COMMON\AI.CPP	357	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 357)
0x02f8eb	0x80057ba0	0x82	C:\nfs4\GAME\COMMON\AI.CPP	361	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 4 (to 361)
0x02f8f1	0x80057ba8	0x86	C:\nfs4\GAME\COMMON\AI.CPP	357	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 357
0x02f8fa	0x80057bac	0x82	C:\nfs4\GAME\COMMON\AI.CPP	361	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 4 (to 361)
0x02f900	0x80057bd0	0x82	C:\nfs4\GAME\COMMON\AI.CPP	363	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 363)
0x02f906	0x80057bd8	0x82	C:\nfs4\GAME\COMMON\AI.CPP	365	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 365)
0x02f90c	0x80057be8	0x82	C:\nfs4\GAME\COMMON\AI.CPP	367	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 367)
0x02f912	0x80057bf4	0x82	C:\nfs4\GAME\COMMON\AI.CPP	370	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 370)
0x02f918	0x80057c1c	0x82	C:\nfs4\GAME\COMMON\AI.CPP	372	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 372)
0x02f91e	0x80057c64	0x82	C:\nfs4\GAME\COMMON\AI.CPP	375	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 375)
0x02f924	0x80057c70	0x80	C:\nfs4\GAME\COMMON\AI.CPP	376	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 376)
0x02f929	0x80057c70	0x82	C:\nfs4\GAME\COMMON\AI.CPP	376	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 376)
0x02f92f	0x80057c78	0x82	C:\nfs4\GAME\COMMON\AI.CPP	378	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 378)
0x02f935	0x80057c84	0x80	C:\nfs4\GAME\COMMON\AI.CPP	379	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 379)
0x02f93a	0x80057c84	0x82	C:\nfs4\GAME\COMMON\AI.CPP	379	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 379)
0x02f940	0x80057c8c	0x82	C:\nfs4\GAME\COMMON\AI.CPP	381	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 381)
0x02f946	0x80057c98	0x80	C:\nfs4\GAME\COMMON\AI.CPP	382	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 382)
0x02f94b	0x80057c98	0x82	C:\nfs4\GAME\COMMON\AI.CPP	382	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 382)
0x02f951	0x80057ca0	0x82	C:\nfs4\GAME\COMMON\AI.CPP	384	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 384)
0x02f957	0x80057cb8	0x82	C:\nfs4\GAME\COMMON\AI.CPP	389	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 5 (to 389)
0x02f95d	0x80057cd8	0x80	C:\nfs4\GAME\COMMON\AI.CPP	390	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 390)
0x02f962	0x80057cd8	0x82	C:\nfs4\GAME\COMMON\AI.CPP	390	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 390)
0x02f968	0x80057cd8	0x82	C:\nfs4\GAME\COMMON\AI.CPP	392	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 392)
0x02f96e	0x80057ce4	0x82	C:\nfs4\GAME\COMMON\AI.CPP	394	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 394)
0x02f974	0x80057cf0	0x80	C:\nfs4\GAME\COMMON\AI.CPP	395	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 395)
0x02f979	0x80057cf0	0x82	C:\nfs4\GAME\COMMON\AI.CPP	395	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 395)
0x02f97f	0x80057cfc	0x82	C:\nfs4\GAME\COMMON\AI.CPP	398	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 398)
0x02f985	0x80057d0c	0x80	C:\nfs4\GAME\COMMON\AI.CPP	399	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 399)
0x02f98a	0x80057d0c	0x82	C:\nfs4\GAME\COMMON\AI.CPP	399	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 399)
0x02f990	0x80057d0c	0x82	C:\nfs4\GAME\COMMON\AI.CPP	401	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 401)
0x02f996	0x80057d14	0x80	C:\nfs4\GAME\COMMON\AI.CPP	402	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 402)
0x02f99b	0x80057d14	0x82	C:\nfs4\GAME\COMMON\AI.CPP	402	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 402)
0x02f9a1	0x80057d24	0x80	C:\nfs4\GAME\COMMON\AI.CPP	403	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 403)
0x02f9a6	0x80057d24	0x82	C:\nfs4\GAME\COMMON\AI.CPP	403	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 403)
0x02f9ac	0x80057d30	0x82	C:\nfs4\GAME\COMMON\AI.CPP	405	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 405)
0x02f9b2	0x80057d44	0x82	C:\nfs4\GAME\COMMON\AI.CPP	409	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 4 (to 409)
0x02f9b8	0x80057d58	0x82	C:\nfs4\GAME\COMMON\AI.CPP	413	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 4 (to 413)
0x02f9be	0x80057d74	0x80	C:\nfs4\GAME\COMMON\AI.CPP	414	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 414)
0x02f9c3	0x80057d74	0x82	C:\nfs4\GAME\COMMON\AI.CPP	414	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 414)
0x02f9c9	0x80057d74	0x80	C:\nfs4\GAME\COMMON\AI.CPP	415	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 415)
0x02f9ce	0x80057d74	0x82	C:\nfs4\GAME\COMMON\AI.CPP	415	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 415)
0x02f9d4	0x80057d84	0x82	C:\nfs4\GAME\COMMON\AI.CPP	418	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 418)
0x02f9da	0x80057d90	0x80	C:\nfs4\GAME\COMMON\AI.CPP	419	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 419)
0x02f9df	0x80057d90	0x82	C:\nfs4\GAME\COMMON\AI.CPP	419	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 419)
0x02f9e5	0x80057d9c	0x82	C:\nfs4\GAME\COMMON\AI.CPP	421	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 421)
0x02f9eb	0x80057db4	0x82	C:\nfs4\GAME\COMMON\AI.CPP	423	AI_DoReactions__FP8Car_tObj	0x80057b94	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 423)
0x02f9f1	0x80057dd4	0x82	C:\nfs4\GAME\COMMON\AI.CPP	423	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 423)
0x02f9f7	0x80057dd4	0x82	C:\nfs4\GAME\COMMON\AI.CPP	446	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 23 (to 446)
0x02f9fd	0x80057dd4	0x82	C:\nfs4\GAME\COMMON\AI.CPP	446	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 446)
0x02fa03	0x80057de8	0x82	C:\nfs4\GAME\COMMON\AI.CPP	446	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 446)
0x02fa09	0x80057df4	0x80	C:\nfs4\GAME\COMMON\AI.CPP	447	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 447)
0x02fa0e	0x80057df4	0x82	C:\nfs4\GAME\COMMON\AI.CPP	447	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 447)
0x02fa14	0x80057dfc	0x80	C:\nfs4\GAME\COMMON\AI.CPP	448	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 448)
0x02fa19	0x80057dfc	0x82	C:\nfs4\GAME\COMMON\AI.CPP	448	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 448)
0x02fa1f	0x80057e08	0x82	C:\nfs4\GAME\COMMON\AI.CPP	450	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 450)
0x02fa25	0x80057e24	0x82	C:\nfs4\GAME\COMMON\AI.CPP	454	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 4 (to 454)
0x02fa2b	0x80057e58	0x80	C:\nfs4\GAME\COMMON\AI.CPP	455	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 455)
0x02fa30	0x80057e58	0x82	C:\nfs4\GAME\COMMON\AI.CPP	455	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 455)
0x02fa36	0x80057e64	0x82	C:\nfs4\GAME\COMMON\AI.CPP	458	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 458)
0x02fa3c	0x80057eac	0x80	C:\nfs4\GAME\COMMON\AI.CPP	459	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 459)
0x02fa41	0x80057eac	0x82	C:\nfs4\GAME\COMMON\AI.CPP	459	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 459)
0x02fa47	0x80057ec0	0x82	C:\nfs4\GAME\COMMON\AI.CPP	461	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 461)
0x02fa4d	0x80057ee8	0x82	C:\nfs4\GAME\COMMON\AI.CPP	464	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 464)
0x02fa53	0x80057f08	0x80	C:\nfs4\GAME\COMMON\AI.CPP	465	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 465)
0x02fa58	0x80057f08	0x82	C:\nfs4\GAME\COMMON\AI.CPP	465	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 465)
0x02fa5e	0x80057f1c	0x82	C:\nfs4\GAME\COMMON\AI.CPP	467	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 467)
0x02fa64	0x80057f34	0x82	C:\nfs4\GAME\COMMON\AI.CPP	471	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 4 (to 471)
0x02fa6a	0x80057f68	0x82	C:\nfs4\GAME\COMMON\AI.CPP	474	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 474)
0x02fa70	0x80057f88	0x80	C:\nfs4\GAME\COMMON\AI.CPP	475	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 475)
0x02fa75	0x80057f88	0x82	C:\nfs4\GAME\COMMON\AI.CPP	475	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 475)
0x02fa7b	0x80057f98	0x82	C:\nfs4\GAME\COMMON\AI.CPP	477	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 477)
0x02fa81	0x80057fac	0x82	C:\nfs4\GAME\COMMON\AI.CPP	481	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 4 (to 481)
0x02fa87	0x80057fe0	0x82	C:\nfs4\GAME\COMMON\AI.CPP	483	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 483)
0x02fa8d	0x80057ff4	0x82	C:\nfs4\GAME\COMMON\AI.CPP	487	AI_CheckForPlayerActions__FP8Car_tObjT0	0x80057dd4	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 4 (to 487)
0x02fa93	0x80058014	0x82	C:\nfs4\GAME\COMMON\AI.CPP	487	AI_DoReactionsAndBehavior__FP8Car_tObj	0x80058014	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 487)
0x02fa99	0x80058014	0x82	C:\nfs4\GAME\COMMON\AI.CPP	495	AI_DoReactionsAndBehavior__FP8Car_tObj	0x80058014	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 8 (to 495)
0x02fa9f	0x80058014	0x82	C:\nfs4\GAME\COMMON\AI.CPP	495	AI_DoReactionsAndBehavior__FP8Car_tObj	0x80058014	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 495)
0x02faa5	0x80058020	0x82	C:\nfs4\GAME\COMMON\AI.CPP	495	AI_DoReactionsAndBehavior__FP8Car_tObj	0x80058014	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 495)
0x02faab	0x8005802c	0x82	C:\nfs4\GAME\COMMON\AI.CPP	498	AI_DoReactionsAndBehavior__FP8Car_tObj	0x80058014	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 498)
0x02fab1	0x80058034	0x82	C:\nfs4\GAME\COMMON\AI.CPP	500	AI_DoReactionsAndBehavior__FP8Car_tObj	0x80058014	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 500)
0x02fab7	0x80058058	0x82	C:\nfs4\GAME\COMMON\AI.CPP	504	AI_DoReactionsAndBehavior__FP8Car_tObj	0x80058014	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 4 (to 504)
0x02fabd	0x8005805c	0x82	C:\nfs4\GAME\COMMON\AI.CPP	506	AI_DoReactionsAndBehavior__FP8Car_tObj	0x80058014	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 506)
0x02fac3	0x80058078	0x82	C:\nfs4\GAME\COMMON\AI.CPP	513	AI_DoReactionsAndBehavior__FP8Car_tObj	0x80058014	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 7 (to 513)
0x02fac9	0x8005808c	0x82	C:\nfs4\GAME\COMMON\AI.CPP	515	AI_DoReactionsAndBehavior__FP8Car_tObj	0x80058014	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 515)
0x02facf	0x80058094	0x82	C:\nfs4\GAME\COMMON\AI.CPP	517	AI_DoReactionsAndBehavior__FP8Car_tObj	0x80058014	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 517)
0x02fad5	0x800580a8	0x80	C:\nfs4\GAME\COMMON\AI.CPP	518	AI_DoReactionsAndBehavior__FP8Car_tObj	0x80058014	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 518)
0x02fada	0x800580a8	0x82	C:\nfs4\GAME\COMMON\AI.CPP	518	AI_DoReactionsAndBehavior__FP8Car_tObj	0x80058014	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 518)
0x02fae0	0x800580b0	0x82	C:\nfs4\GAME\COMMON\AI.CPP	521	AI_DoReactionsAndBehavior__FP8Car_tObj	0x80058014	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 521)
0x02fae6	0x800580d8	0x82	C:\nfs4\GAME\COMMON\AI.CPP	521	AI_OpponentBlockPlayer__FP8Car_tObjT0	0x800580d8	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 521)
0x02faec	0x800580d8	0x82	C:\nfs4\GAME\COMMON\AI.CPP	531	AI_OpponentBlockPlayer__FP8Car_tObjT0	0x800580d8	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 10 (to 531)
0x02faf2	0x800580d8	0x82	C:\nfs4\GAME\COMMON\AI.CPP	531	AI_OpponentBlockPlayer__FP8Car_tObjT0	0x800580d8	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 531)
0x02faf8	0x800580ec	0x82	C:\nfs4\GAME\COMMON\AI.CPP	533	AI_OpponentBlockPlayer__FP8Car_tObjT0	0x800580d8	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 533)
0x02fafe	0x800580f0	0x86	C:\nfs4\GAME\COMMON\AI.CPP	531	AI_OpponentBlockPlayer__FP8Car_tObjT0	0x800580d8	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Set SLD linenum to 531
0x02fb07	0x800580f8	0x82	C:\nfs4\GAME\COMMON\AI.CPP	533	AI_OpponentBlockPlayer__FP8Car_tObjT0	0x800580d8	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 2 (to 533)
0x02fb0d	0x80058108	0x82	C:\nfs4\GAME\COMMON\AI.CPP	536	AI_OpponentBlockPlayer__FP8Car_tObjT0	0x800580d8	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 536)
0x02fb13	0x80058124	0x82	C:\nfs4\GAME\COMMON\AI.CPP	539	AI_OpponentBlockPlayer__FP8Car_tObjT0	0x800580d8	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 539)
0x02fb19	0x80058128	0x82	C:\nfs4\GAME\COMMON\AI.CPP	546	AI_OpponentBlockPlayer__FP8Car_tObjT0	0x800580d8	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 7 (to 546)
0x02fb1f	0x80058130	0x80	C:\nfs4\GAME\COMMON\AI.CPP	547	AI_OpponentBlockPlayer__FP8Car_tObjT0	0x800580d8	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum (to 547)
0x02fb24	0x80058130	0x82	C:\nfs4\GAME\COMMON\AI.CPP	547	AI_OpponentBlockPlayer__FP8Car_tObjT0	0x800580d8	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 0 (to 547)
0x02fb2a	0x8005813c	0x82	C:\nfs4\GAME\COMMON\AI.CPP	550	AI_OpponentBlockPlayer__FP8Car_tObjT0	0x800580d8	PASS	BINARY_ORDER_EXACT_SOURCE_SEMANTICS_REVIEW	Inc SLD linenum by byte 3 (to 550)
